Filename                                                              Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
pg_accel_bench/src/workloads/h3_variants.rs                                47                 3    93.62%           7                 0   100.00%          38                 1    97.37%           0                 0         -
pg_accel_bench/src/workloads/hash_join.rs                                  39                 0   100.00%           6                 0   100.00%          33                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/hashagg_sweep.rs                              29                 0   100.00%           6                 0   100.00%          28                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/hashjoin_sweep.rs                             39                 0   100.00%           6                 0   100.00%          42                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/index_recheck.rs                              30                 0   100.00%           6                 0   100.00%          31                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/large_sort.rs                                 33                 5    84.85%           7                 1    85.71%          38                 3    92.11%           0                 0         -
pg_accel_bench/src/workloads/mergejoin_decline.rs                          47                 0   100.00%           7                 0   100.00%          38                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/mixed_variants.rs                             30                 0   100.00%           8                 0   100.00%          23                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/mod.rs                                      1896               176    90.72%         112                 5    95.54%        1770               243    86.27%           0                 0         -
pg_accel_bench/src/workloads/numeric_agg_decline.rs                        31                 0   100.00%           7                 0   100.00%          28                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/oltp_point.rs                                 28                 0   100.00%           6                 0   100.00%          27                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/parallel_hashjoin_rebuild_decline.rs          58                11    81.03%           8                 1    87.50%          45                 7    84.44%           0                 0         -
pg_accel_bench/src/workloads/parallel_stress.rs                           137                44    67.88%          29                 4    86.21%         117                28    76.07%           0                 0         -
pg_accel_bench/src/workloads/proximity.rs                                  30                 0   100.00%           6                 0   100.00%          30                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/raster_variants.rs                            50                 7    86.00%           9                 0   100.00%          34                 3    91.18%           0                 0         -
pg_accel_bench/src/workloads/reduce_variants.rs                            28                 0   100.00%           6                 0   100.00%          28                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/small_table.rs                                29                 0   100.00%           6                 0   100.00%          25                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/sort_variants.rs                              27                 0   100.00%           6                 0   100.00%          22                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/spatial_agg.rs                                30                 0   100.00%           6                 0   100.00%          35                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/spatial_complex_poly.rs                       44                 0   100.00%           6                 0   100.00%          42                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/spatial_contains.rs                           30                 0   100.00%           6                 0   100.00%          33                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/spatial_filter.rs                             28                 0   100.00%           6                 0   100.00%          37                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/spatial_join.rs                               44                 0   100.00%           6                 0   100.00%          38                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/spatial_megapoly.rs                           27                 0   100.00%           6                 0   100.00%          26                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/spatial_multi_pred.rs                         30                 0   100.00%           6                 0   100.00%          37                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/spatial_selectivity.rs                        28                 0   100.00%           6                 0   100.00%          37                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/spatial_selectivity_sweep.rs                 122                31    74.59%          17                 2    88.24%         112                18    83.93%           0                 0         -
pg_accel_bench/src/workloads/spatial_shapes.rs                             27                 0   100.00%           6                 0   100.00%          26                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/spatial_sort.rs                               30                 0   100.00%           6                 0   100.00%          33                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/ssbm.rs                                      584                 3    99.49%         119                 0   100.00%         695                 1    99.86%           0                 0         -
pg_accel_bench/src/workloads/topk_wide.rs                                  28                 0   100.00%           6                 0   100.00%          35                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/vertex_sweep.rs                               27                 0   100.00%           6                 0   100.00%          26                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/window_analytics.rs                           28                 0   100.00%           6                 0   100.00%          32                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/window_variants.rs                            30                 0   100.00%           6                 0   100.00%          28                 0   100.00%           0                 0         -
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                                   61899             42891    30.71%        3316              1663    49.85%       43232             29227    32.39%           0                 0         -
